s_name,county,address,geo_loc,gmaps_url,s_type,area
苦伕寮公園,屏東縣,屏東縣林邊鄉仁愛路,POINT(120.51358 22.43272),https://www.google.com/maps/place/?q=place_id:ChIJnX-704_gcTQRvqf4rDL4yxE,戶外,林邊鄉
南州糖廠,屏東縣,屏東縣南州鄉永安路1號,POINT(120.51284 22.49472),https://www.google.com/maps/place/?q=place_id:ChIJt2B4v_ofbjQR30_VpVq9i7c,室內,南州鄉
雙流國家森林遊樂區,屏東縣,屏東縣獅子鄉丹路2巷23號,POINT(120.79957 22.21615),https://www.google.com/maps/place/?q=place_id:ChIJRxD2nPbOcTQRp5yP9r8ZTWw,戶外,獅子鄉
里龍山,屏東縣,屏東縣獅子鄉,POINT(120.73278 22.16401),https://www.google.com/maps/place/?q=place_id:ChIJZ-WhtL_IcTQRvPdAQbOMOS0,戶外,獅子鄉
保力林場,屏東縣,屏東縣車城鄉保力村竹社路5號,POINT(120.76392 22.07114),https://www.google.com/maps/place/?q=place_id:ChIJjZYhuDG2cTQRBKhfg2263e8,戶外,車城鄉
國立海洋生物博物館,屏東縣,屏東縣車城鄉後灣路2號,POINT(120.69891 22.04602),https://www.google.com/maps/place/?q=place_id:ChIJL-PBocS5cTQRxKGnoxLUwj8,室內,車城鄉
海口沙漠,屏東縣,屏東縣車城鄉,POINT(120.70713 22.08684),https://www.google.com/maps/place/?q=place_id:ChIJQ6xNzh64cTQRMH-7YfvMdSY,戶外,車城鄉
社頂自然公園,屏東縣,屏東縣恆春鎮社興路186之1號,POINT(120.81892 21.95637),https://www.google.com/maps/place/?q=place_id:ChIJo-TLGMyzcTQRUesIYGpzN9o,戶外,恆春鎮
墾丁國家公園遊客中心,屏東縣,屏東縣恆春鎮墾丁路596號,POINT(120.78034 21.94829),https://www.google.com/maps/place/?q=place_id:ChIJiV-AwKKxcTQR1iZb3e7B89o,室內,恆春鎮
墾丁國家森林遊樂區,屏東縣,屏東縣恆春鎮公園路201號,POINT(120.81187 21.95896),https://www.google.com/maps/place/?q=place_id:ChIJ-zAOmNCzcTQRhEu_pVhjoV8,戶外,恆春鎮
墾丁大街,屏東縣,屏東縣恆春鎮墾丁路,POINT(120.79708 21.94581),https://www.google.com/maps/place/?q=place_id:ChIJG7fKhoWxcTQR6CrWL3xdESQ,戶外,恆春鎮
救國團墾丁青年活動中心,屏東縣,屏東縣恆春鎮墾丁路17號,POINT(120.79945 21.94108),https://www.google.com/maps/place/?q=place_id:ChIJ6bMKP4ixcTQRhnCvIxpTDdE,室內,恆春鎮
青蛙石,屏東縣,屏東縣恆春鎮,POINT(120.80121 21.93878),https://www.google.com/maps/place/?q=place_id:ChIJW1oCQ4mxcTQRRH1oSmSFfL4,戶外,恆春鎮
砂島生態保護區,屏東縣,屏東縣恆春鎮砂島路221號,POINT(120.84713 21.91364),https://www.google.com/maps/place/?q=place_id:ChIJ_0_yKn2ycTQRv6kdEl33rDU,戶外,恆春鎮
香蕉灣生態保護區,屏東縣,屏東縣恆春鎮,POINT(120.82887 21.92732),https://www.google.com/maps/place/?q=place_id:ChIJRSuLQWmycTQRouN-gIn9ZPw,戶外,恆春鎮
龍磐公園,屏東縣,屏東縣恆春鎮台26線946號,POINT(120.84796 21.92723),https://www.google.com/maps/place/?q=place_id:ChIJoRA-sl6ycTQR3kXYA9igkhw,戶外,恆春鎮
船帆石,屏東縣,屏東縣恆春鎮船帆路652號,POINT(120.82384 21.93118),https://www.google.com/maps/place/?q=place_id:ChIJ6fjB-D6ycTQR2e7r9K7dDIk,戶外,恆春鎮
貓鼻頭公園,屏東縣,屏東縣恆春鎮下泉路100號,POINT(120.73796 21.92207),https://www.google.com/maps/place/?q=place_id:ChIJJVE29t6vcTQRC_jrh2AFxCI,戶外,恆春鎮
根源自然生態休閒農場,屏東縣,屏東縣恆春鎮省北路二段568號,POINT(120.72406 22.05152),https://www.google.com/maps/place/?q=place_id:ChIJ1aHMIG23cTQRXA86dsj_Hxk,戶外,恆春鎮
出火特別景觀區,屏東縣,屏東縣恆春鎮,POINT(120.75678 22.00722),https://www.google.com/maps/place/?q=place_id:ChIJ-3VI_Yu3cTQRMVg4UOGghRw,戶外,恆春鎮
海角七號阿嘉的家,屏東縣,屏東縣恆春鎮光明路90號,POINT(120.74325 22.00240),https://www.google.com/maps/place/?q=place_id:ChIJeY9V-c6wcTQRE_tBKPOsow0,室內,恆春鎮
恒春生態農場,屏東縣,屏東縣恆春鎮山腳路28之5號,POINT(120.76001 21.99174),https://www.google.com/maps/place/?q=place_id:ChIJUQriAjaxcTQRfP6b4Z68jRc,戶外,恆春鎮
旭海溫泉,屏東縣,屏東縣牡丹鄉,POINT(120.87766 22.18995),https://www.google.com/maps/place/?q=place_id:ChIJfaOeD_XLcTQRGMTz7DKcgL8,戶外,牡丹鄉
旭海草原觀景臺,屏東縣,屏東縣牡丹鄉旭海村,POINT(120.88529 22.20465),https://www.google.com/maps/place/?q=place_id:ChIJe6We-i_NcTQRdWq_FMlOA1E,戶外,牡丹鄉
呆風草原,屏東縣,屏東縣滿州鄉,POINT(120.79905 21.99463),https://www.google.com/maps/place/?q=place_id:ChIJy7FwdimxcTQRvjHGduLy9sw,戶外,滿州鄉
佳樂水風景區,屏東縣,屏東縣滿州鄉茶山路18號佳樂水公園,POINT(120.86464 21.99487),https://www.google.com/maps/place/?q=place_id:ChIJtZDOqp61cTQRdHkasbK3CZ0,戶外,滿州鄉
將軍之屋,屏東縣,屏東縣屏東市青島街106號,POINT(120.48453 22.67857),https://www.google.com/maps/place/?q=place_id:ChIJxZoCy50XbjQRXRTj5vEAiDc,戶外,屏東市
千禧公園,屏東縣,屏東縣屏東市大連路,POINT(120.49800 22.67897),https://www.google.com/maps/place/?q=place_id:ChIJg716NpQXbjQR0xgO81BU9Ok,戶外,屏東市
阿猴城東門,屏東縣,屏東縣屏東市公園段3小段17地號,POINT(120.49192 22.67630),https://www.google.com/maps/place/?q=place_id:ChIJv90-WpoXbjQRFl7-cx_-UrQ,戶外,屏東市
屏東縣民公園,屏東縣,屏東縣屏東市台糖街,POINT(120.49273 22.65637),https://www.google.com/maps/place/?q=place_id:ChIJp179WlcZbjQR-HNlFnovxL4,戶外,屏東市
屏菸1936文化基地,屏東縣,屏東縣屏東市菸廠路1號,POINT(120.50519 22.66160),https://www.google.com/maps/place/?q=place_id:ChIJA4a51fQXbjQR2Si6yXhSAFI,室內,屏東市
勝利動物溜滑梯公園,屏東縣,屏東縣屏東市蘭州街4之1號,POINT(120.48494 22.67997),https://www.google.com/maps/place/?q=place_id:ChIJqVRCjSIXbjQRUXb0X5pu4vA,戶外,屏東市
天龍吊橋,台東縣,台東縣海端鄉23°10'25.121°02'32號,POINT(121.04210 23.17382),https://www.google.com/maps/place/?q=place_id:ChIJQdicTbAFbzQRqFDF4mvuVKQ,戶外,海端鄉
向陽國家森林遊樂區,台東縣,台東縣海端鄉,POINT(120.98578 23.24771),https://www.google.com/maps/place/?q=place_id:ChIJhWRrjQ4FbzQRC_saRSYzRHA,戶外,海端鄉
利稻部落,台東縣,台東縣海端鄉台20線,POINT(121.02401 23.18751),https://www.google.com/maps/place/?q=place_id:ChIJgcw92VkEbzQRV8PlXLtjjSE,戶外,海端鄉
霧鹿砲台,台東縣,台東縣海端鄉霧鹿村聯絡道路957號,POINT(121.04058 23.16996),https://www.google.com/maps/place/?q=place_id:ChIJL3vnDHEGbzQRNmsLNriKoKM,戶外,海端鄉
六口溫泉,台東縣,台東縣海端鄉,POINT(121.02992 23.17516),https://www.google.com/maps/place/?q=place_id:ChIJhV0n7U0EbzQRNphTH1scJlg,戶外,海端鄉
布農部落休閒農場,台東縣,台東縣延平鄉昇平路191號,POINT(121.09098 22.90584),https://www.google.com/maps/place/?q=place_id:ChIJD4nLH_GubzQR97DGfxUijwA,戶外,延平鄉
紅葉少棒紀念館,台東縣,台東縣延平鄉紅谷路2號,POINT(121.06368 22.89358),https://www.google.com/maps/place/?q=place_id:ChIJWcTmYO-vbzQRV_dE-lyRYV8,室內,延平鄉
南田海岸親水公園,台東縣,台東縣達仁鄉,POINT(120.89020 22.28114),https://www.google.com/maps/place/?q=place_id:ChIJc_CWKSrTcTQRjpa3OhxN5zQ,戶外,達仁鄉
台糖池上牧野渡假村,台東縣,台東縣池上鄉新興村110號,POINT(121.19854 23.10912),https://www.google.com/maps/place/?q=place_id:ChIJh-dtdYsLbzQRSyPMokyqrQg,戶外,池上鄉
杜園GARDEN DO,台東縣,台東縣池上鄉新興村6鄰80號,POINT(121.21250 23.11583),https://www.google.com/maps/place/?q=place_id:ChIJ16x6FmIMbzQRhQhdbU9vopg,戶外,池上鄉
稻米原鄉館,台東縣,台東縣池上鄉,POINT(121.21918 23.09734),https://www.google.com/maps/place/?q=place_id:ChIJqSLU-3gLbzQRQ3QNyUWER9Q,室內,池上鄉
萬安禾鴨生態池,台東縣,台東縣池上鄉號池富道路14號,POINT(121.22044 23.08935),https://www.google.com/maps/place/?q=place_id:ChIJsYezmnYLbzQR338KzgdJJuw,戶外,池上鄉
池上浮圳,台東縣,台東縣池上鄉,POINT(121.21235 23.10322),https://www.google.com/maps/place/?q=place_id:ChIJYWhw234MbzQRq0ESf7B1Cd0,戶外,池上鄉
關山親水公園,台東縣,台東縣關山鎮隆盛路1號,POINT(121.17196 23.03999),https://www.google.com/maps/place/?q=place_id:ChIJw1D01QIKbzQRtzVfzTfJj2w,戶外,關山鎮
關山舊車站,台東縣,台東縣關山鎮博愛路6號,POINT(121.16472 23.04670),https://www.google.com/maps/place/?q=place_id:ChIJG1KXT_EJbzQRU6OszMj7VA8,戶外,關山鎮
鹿鳴吊橋景觀遊憩區,台東縣,台東縣延平鄉舊鹿鳴橋26號,POINT(121.08504 22.89854),https://www.google.com/maps/place/?q=place_id:ChIJBVCL5F2lbzQR1STXPmYKxeI,戶外,延平鄉
新良溼地,台東縣,台東縣鹿野鄉瑞隆村大原段449之67地號,POINT(121.15642 22.93088),https://www.google.com/maps/place/?q=place_id:ChIJ6yMxyhOkbzQRnQdJuS1_a8w,戶外,鹿野鄉
玉龍泉生態步道,台東縣,台東縣鹿野鄉永安路412號,POINT(121.12170 22.93261),https://www.google.com/maps/place/?q=place_id:ChIJSUijpLWlbzQR9gY8Pe3s-FQ,戶外,鹿野鄉
小黃山,台東縣,台東縣卑南鄉利吉大橋,POINT(121.12380 22.82427),https://www.google.com/maps/place/?q=place_id:ChIJWW92fU26bzQRv3tIizX5_2A,戶外,卑南鄉
知本圳親水公園,台東縣,台東縣卑南鄉龍泉路,POINT(121.01743 22.69493),https://www.google.com/maps/place/?q=place_id:ChIJE0Tjw7vJbzQR9JkfUuK8bxs,戶外,卑南鄉
初鹿牧場,台東縣,台東縣卑南鄉牧場1號,POINT(121.10842 22.86576),https://www.google.com/maps/place/?q=place_id:ChIJ7-6P6Mu7bzQRGE-lgZwkypU,戶外,卑南鄉
金樽遊憩區,台東縣,台東縣東河鄉七里橋11號,POINT(121.27991 22.94517),https://www.google.com/maps/place/?q=place_id:ChIJT0Ud1GufbzQRwK7P6oOYLS8,戶外,東河鄉
都蘭遺址,台東縣,台東縣東河鄉都蘭村,POINT(121.21954 22.88487),https://www.google.com/maps/place/?q=place_id:ChIJs417kOaibzQRFlq0mHXELng,戶外,東河鄉
登仙橋遊憩區,台東縣,台東縣東河鄉東富公路,POINT(121.29519 22.98905),https://www.google.com/maps/place/?q=place_id:ChIJq3_tusWfbzQRtgHXootEDdg,戶外,東河鄉
加母子灣,台東縣,台東縣東河鄉漁澳,POINT(121.20891 22.86505),https://www.google.com/maps/place/?q=place_id:ChIJ7xpZKgCjbzQR_WVCZCR7HGc,戶外,東河鄉
臺東縣自然史教育館,台東縣,台東縣成功鎮基翬路16號,POINT(121.39383 23.12076),https://www.google.com/maps/place/?q=place_id:ChIJ9-WI47FxbzQRfetJJV0gcxU,室內,成功鎮
千禧曙光紀念園區,台東縣,台東縣太麻里鄉南迴公路35號,POINT(121.01069 22.61680),https://www.google.com/maps/place/?q=place_id:ChIJqbmccMDObzQRnnVx6W2NYd4,戶外,太麻里鄉
三和海濱公園,台東縣,台東縣太麻里鄉,POINT(121.03573 22.66993),https://www.google.com/maps/place/?q=place_id:ChIJkZzm1_3IbzQRtBCQvFim2qw,戶外,太麻里鄉
八仙洞,台東縣,台東縣長濱鄉三間村水母丁1之4號,POINT(121.47668 23.39717),https://www.google.com/maps/place/?q=place_id:ChIJ_xQKrGVbbzQREE1S9vTSVCA,戶外,長濱鄉
白色恐怖綠島紀念園區,台東縣,台東縣綠島鄉20號,POINT(121.49767 22.67444),https://www.google.com/maps/place/?q=place_id:ChIJ2bbGOkyMbzQRA96Tbz3NFG4,室內,綠島鄉
海參坪,台東縣,台東縣綠島鄉away樓romtheRingRoadin9kilometers,POINT(121.50493 22.65818),https://www.google.com/maps/place/?q=place_id:ChIJ67C6yPeMbzQRp1_61qTIAnY,戶外,綠島鄉
牛頭山,台東縣,台東縣綠島鄉,POINT(121.50679 22.67700),https://www.google.com/maps/place/?q=place_id:ChIJS7bv3EaMbzQRWr5LtUKEGa0,戶外,綠島鄉
白沙橋,台東縣,台東縣綠島鄉環島公路60號,POINT(121.48996 22.64103),https://www.google.com/maps/place/?q=place_id:ChIJq6qqqgaNbzQRB3yXos2AEHE,戶外,綠島鄉
綠島燈塔,台東縣,台東縣綠島鄉燈塔1號,POINT(121.46612 22.67662),https://www.google.com/maps/place/?q=place_id:ChIJq6qqqgaNbzQRcSzU47wthtE,戶外,綠島鄉
過山古道,台東縣,台東縣綠島鄉,POINT(121.48632 22.65612),https://www.google.com/maps/place/?q=place_id:ChIJq6qqqgaNbzQRs8tIhl5uS5Y,戶外,綠島鄉
八代灣,台東縣,台東縣蘭嶼鄉,POINT(121.55316 22.02487),https://www.google.com/maps/place/?q=place_id:ChIJwZN7EU8JcDQR4w95_B6_am4,戶外,蘭嶼鄉
東清灣,台東縣,台東縣蘭嶼鄉,POINT(121.56571 22.05768),https://www.google.com/maps/place/?q=place_id:ChIJTQv0gR4JcDQR8xs2hqTGses,戶外,蘭嶼鄉
情人洞,台東縣,台東縣蘭嶼鄉,POINT(121.57334 22.06187),https://www.google.com/maps/place/?q=place_id:ChIJQSmy-PAIcDQRNBjEaemBuDU,戶外,蘭嶼鄉
雙獅岩,台東縣,台東縣蘭嶼鄉,POINT(121.56728 22.08514),https://www.google.com/maps/place/?q=place_id:ChIJ1bQBQZoIcDQRJQlut_acuY0,戶外,蘭嶼鄉
蘭嶼燈塔,台東縣,台東縣蘭嶼鄉,POINT(121.50308 22.08094),https://www.google.com/maps/place/?q=place_id:ChIJcZiaCxIPcDQRe_eGdkOoZqY,戶外,蘭嶼鄉
青青草原,台東縣,台東縣蘭嶼鄉952台灣,POINT(121.57103 22.00411),https://www.google.com/maps/place/?q=place_id:ChIJ5TSLPSUJcDQRfpDR5k75rxU,戶外,蘭嶼鄉
蘭嶼氣象站,台東縣,台東縣蘭嶼鄉,POINT(121.55858 22.03716),https://www.google.com/maps/place/?q=place_id:ChIJHxZ0YwAJcDQROaoACdaYgJ4,戶外,蘭嶼鄉
男人石,台東縣,台東縣成功鎮石傘路,POINT(121.39917 23.17787),https://www.google.com/maps/place/?q=place_id:ChIJd8SbsUxubzQRaCD5InpzrJM,戶外,成功鎮
鹿野高台,台東縣,台東縣鹿野鄉高台路46號,POINT(121.12159 22.91645),https://www.google.com/maps/place/?q=place_id:ChIJAQAAADSkbzQR2E5XyomxUJo,戶外,鹿野鄉
金色豐收館,台東縣,台東縣池上鄉85之6號,POINT(121.20283 23.11228),https://www.google.com/maps/place/?q=place_id:ChIJ1xNATKYNbzQR_ckbXdtKynE,室內,池上鄉
米國學校 - 關山鎮農會休閒旅遊中心,台東縣,台東縣關山鎮昌林路24之1號,POINT(121.16873 23.06099),https://www.google.com/maps/place/?q=place_id:ChIJFwdS3osJbzQRUdZk6fxexSU,室內,關山鎮
臺東縣警察局關山分局,台東縣,台東縣關山鎮中正路27號,POINT(121.16079 23.04799),https://www.google.com/maps/place/?q=place_id:ChIJr5EX8_EJbzQRaWxJYy7PygI,戶外,關山鎮
關山環鎮自行車道,台東縣,台東縣關山鎮,POINT(121.17085 23.04206),https://www.google.com/maps/place/?q=place_id:ChIJWzs2WB0KbzQRrGMcd23iV1A,戶外,關山鎮
鹿野龍田自行車道,台東縣,台東縣鹿野鄉光榮路,POINT(121.11572 22.90407),https://www.google.com/maps/place/?q=place_id:ChIJ-Uf_MAWlbzQRWvFLggOHT4w,戶外,鹿野鄉
綠洲山莊,台東縣,台東縣綠島鄉環島公路60號,POINT(121.49622 22.67544),https://www.google.com/maps/place/?q=place_id:ChIJH2hT_ZGNbzQRTfOdrVXcvfQ,戶外,綠島鄉
Madawdaw麻荖漏步道,台東縣,台東縣成功鎮三民產業道路,POINT(121.34745 23.12990),https://www.google.com/maps/place/?q=place_id:ChIJLYg_WS9ybzQRNr_a6OC9FSU,戶外,成功鎮
悟饕池上飯包文化故事館,台東縣,台東縣池上鄉忠孝路259號,POINT(121.22090 23.12426),https://www.google.com/maps/place/?q=place_id:ChIJuYubE4sMbzQR6F0sgiCsdSo,室內,池上鄉
中寮漁港,台東縣,台東縣綠島鄉,POINT(121.47259 22.67565),https://www.google.com/maps/place/?q=place_id:ChIJu3XTaqONbzQRcM7rO3INva4,戶外,綠島鄉
池上環鄉自行車道,台東縣,台東縣池上鄉,POINT(121.22219 23.11950),https://www.google.com/maps/place/?q=place_id:ChIJFSWHTokMbzQRxpvJgemxpOE,戶外,池上鄉
南田部落,台東縣,台東縣達仁鄉台26線,POINT(120.88987 22.27641),https://www.google.com/maps/place/?q=place_id:ChIJDyuQ5dPScTQR1mu2fXwEjzU,戶外,達仁鄉
嘉蘭村部落廣場,台東縣,台東縣金峰鄉嘉蘭村,POINT(120.96044 22.59610),https://www.google.com/maps/place/?q=place_id:ChIJydrNabfNbzQRCao7m3r0uj8,戶外,金峰鄉
天際航空 - 熱氣球飛行夢工場,台東縣,台東縣鹿野鄉中華路三段399號,POINT(121.13654 22.94584),https://www.google.com/maps/place/?q=place_id:ChIJlUmlXy-kbzQRpycDDE3rvB8,戶外,鹿野鄉
大武彩虹村,台東縣,台東縣大武鄉大武街10號,POINT(120.90680 22.35891),https://www.google.com/maps/place/?q=place_id:ChIJ9cnvJykrcDQRvI2i2UIkTBo,戶外,大武鄉
睡美人岩,台東縣,台東縣綠島鄉環島公路約8公里處,POINT(121.50718 22.65399),https://www.google.com/maps/place/?q=place_id:ChIJ3U2it_aMbzQROYCq0jMRWN4,戶外,綠島鄉
鹿野神社,台東縣,台東縣鹿野鄉光榮路308號,POINT(121.12049 22.90496),https://www.google.com/maps/place/?q=place_id:ChIJu3jocQOlbzQR04gHZVRkwtU,戶外,鹿野鄉
向陽薪傳木工坊,台東縣,台東縣太麻里鄉多良村2鄰15號,POINT(120.95885 22.50826),https://www.google.com/maps/place/?q=place_id:ChIJhTqjJ7rTbzQR-yL8iWLtlDQ,室內,太麻里鄉
成功故事館,台東縣,台東縣成功鎮中山東路75號,POINT(121.37952 23.10030),https://www.google.com/maps/place/?q=place_id:ChIJ0URQ9BJxbzQRHXT7ZkID_bQ,室內,成功鎮
池上地牛故事館,台東縣,台東縣池上鄉慶豐153號,POINT(121.23345 23.13426),https://www.google.com/maps/place/?q=place_id:ChIJ68fZUu4MbzQRUkiZPwRha_M,室內,池上鄉
臺東縣成功鎮原住民文物館,台東縣,台東縣成功鎮民富路43號,POINT(121.38368 23.10042),https://www.google.com/maps/place/?q=place_id:ChIJn8fg1LNxbzQR3_NNy9AEoxo,室內,成功鎮
大武之心南迴驛站,台東縣,台東縣大武鄉環港路56號,POINT(120.89464 22.33794),https://www.google.com/maps/place/?q=place_id:ChIJmZ9XApLVcTQRd_t14GHqNF0,戶外,大武鄉
遠雄海洋公園,花蓮縣,花蓮縣壽豐鄉福德189號,POINT(121.60354 23.90126),https://www.google.com/maps/place/?q=place_id:ChIJ-Qdkbe2gaDQRCtLcEau0bi8,戶外,壽豐鄉
磯崎海濱休憩區,花蓮縣,花蓮縣豐濱鄉61號,POINT(121.54958 23.70110),https://www.google.com/maps/place/?q=place_id:ChIJNU5pQQCraDQRn5YUWTL2Wik,戶外,豐濱鄉
月洞遊憩區,花蓮縣,花蓮縣豐濱鄉,POINT(121.50780 23.48046),https://www.google.com/maps/place/?q=place_id:ChIJRYD-WJFQbzQRGln3A5BrhZk,戶外,豐濱鄉
池南國家森林遊樂區,花蓮縣,花蓮縣壽豐鄉林園路65號,POINT(121.50119 23.91841),https://www.google.com/maps/place/?q=place_id:ChIJ6_l_SaOjaDQRqExTAVDYBGQ,戶外,壽豐鄉
松園別館,花蓮縣,花蓮縣花蓮市松園街65號,POINT(121.61549 23.98281),https://www.google.com/maps/place/?q=place_id:ChIJhbRgGMWfaDQRfYxPTbTPdoQ,室內,花蓮市
佐倉步道,花蓮縣,花蓮縣秀林鄉一糾正太魯閣國家公園破零社區一,POINT(121.57655 24.01856),https://www.google.com/maps/place/?q=place_id:ChIJf-SzH_CeaDQRJKODXBo2uDs,戶外,秀林鄉
楓林步道,花蓮縣,花蓮縣吉安鄉,POINT(121.54840 23.96944),https://www.google.com/maps/place/?q=place_id:ChIJAQAAAFefaDQRarDrbHq_ATY,戶外,吉安鄉
初英親水生態公園,花蓮縣,花蓮縣吉安鄉(初英山自行車道旁),POINT(121.54237 23.95453),https://www.google.com/maps/place/?q=place_id:ChIJKSx7sfahaDQRZCx9Eqok6eo,戶外,吉安鄉
蓮城蓮花園,花蓮縣,花蓮縣吉安鄉南華五街66號,POINT(121.54584 23.95729),https://www.google.com/maps/place/?q=place_id:ChIJO-Rh8vChaDQRSrYoId4ME3M,戶外,吉安鄉
鐵份瀑布,花蓮縣,花蓮縣玉里鎮,POINT(121.35204 23.35099),https://www.google.com/maps/place/?q=place_id:ChIJSW6K4-RBbzQR3SjzLp-_zyM,戶外,玉里鎮
國立東華大學,花蓮縣,花蓮縣壽豐鄉大學路二段1號,POINT(121.54416 23.89277),https://www.google.com/maps/place/?q=place_id:ChIJWwqDLVehaDQR2OAptx_4hkc,戶外,壽豐鄉
新城天主堂,花蓮縣,花蓮縣新城鄉博愛路64號,POINT(121.65030 24.12903),https://www.google.com/maps/place/?q=place_id:ChIJGcANSBMoZjQR0dCFqBldExA,戶外,新城鄉
鳳林校長夢工廠,花蓮縣,花蓮縣鳳林鎮民生街16號,POINT(121.45038 23.74756),https://www.google.com/maps/place/?q=place_id:ChIJV7czkRyuaDQRE37E0j9VOUM,室內,鳳林鎮
鳳林鎮客家文物館,花蓮縣,花蓮縣鳳林鎮中華路164號,POINT(121.45140 23.74753),https://www.google.com/maps/place/?q=place_id:ChIJIZfLYhuuaDQRLJkGstC9GsU,室內,鳳林鎮
向日廣場,花蓮縣,花蓮縣花蓮市港濱路35之1號,POINT(121.64082 23.99814),https://www.google.com/maps/place/?q=place_id:ChIJv2qMmY8gZjQR5IuO2o18SGg,戶外,花蓮市
美崙山公園,花蓮縣,花蓮縣花蓮市尚志路25之2號,POINT(121.61241 23.98544),https://www.google.com/maps/place/?q=place_id:ChIJgdfY9MWfaDQRKLh_m8hDiU4,戶外,花蓮市
小天祥,花蓮縣,花蓮縣富里鄉台23線31號,POINT(121.27480 23.14352),https://www.google.com/maps/place/?q=place_id:ChIJ-24KiNpybzQRF4I5J0xHFMU,戶外,富里鄉
北濱公園,花蓮縣,花蓮縣花蓮市,POINT(121.61706 23.97559),https://www.google.com/maps/place/?q=place_id:ChIJuW5MfqWfaDQRzFe_DJC3-Xc,戶外,花蓮市
花蓮觀光糖廠,花蓮縣,花蓮縣光復鄉糖廠街19號,POINT(121.42061 23.65869),https://www.google.com/maps/place/?q=place_id:ChIJpcSL78qyaDQRpJX500RPFLo,室內,光復鄉
和仁海灘,花蓮縣,花蓮縣秀林鄉,POINT(121.70826 24.23259),https://www.google.com/maps/place/?q=place_id:ChIJ4-0933krZjQRyTWPBhS-hP0,戶外,秀林鄉
花蓮縣秀林鄉西寶國民小學,花蓮縣,花蓮縣秀林鄉富世村西寶11號,POINT(121.48254 24.20691),https://www.google.com/maps/place/?q=place_id:ChIJu6YPN7CFaDQRinOp6R0XZbo,戶外,秀林鄉
七星柴魚博物館,花蓮縣,花蓮縣新城鄉七星街148號,POINT(121.62913 24.02717),https://www.google.com/maps/place/?q=place_id:ChIJ-xx7y6kgZjQRecFA0PmH8WE,室內,新城鄉
花蓮縣石雕博物館,花蓮縣,花蓮縣花蓮市文復路6號,POINT(121.62837 23.98951),https://www.google.com/maps/place/?q=place_id:ChIJB9SqgNWfaDQRnENVUiocOsI,室內,花蓮市
